tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
nla-digbench-scaling/bresenham-ll_unwindbound100.yml	false	ERROR (solver error, after parsing finished)	111.253642887	95.92546301399852	583.319552	cloud-23933	ERROR (solver error, after parsing finished)	45.950333104	34.96925589701277	636.936192	cloud-23938	ERROR (solver error, after parsing finished)	54.901766505	41.402865595999174	605.687808	cloud-23982
nla-digbench-scaling/bresenham-ll_unwindbound2.yml	false	ERROR (solver error, after parsing finished)	144.410526333	130.27669033400161	603.230208	cloud-24259	ERROR (solver error, after parsing finished)	39.829351019	29.394618624006398	641.789952	cloud-23933	ERROR (solver error, after parsing finished)	84.185157123	73.40913705699495	581.427200	cloud-23933
nla-digbench-scaling/bresenham-ll_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	78.917368863	68.71158103499329	651.096064	cloud-23940	ERROR (solver error, after parsing finished)	44.537706088	32.44959628098877	646.524928	cloud-23933	ERROR (solver error, after parsing finished)	47.483620393	36.30299491301412	607.203328	cloud-23933
nla-digbench-scaling/bresenham-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	110.21895333	97.54561739000201	628.568064	cloud-23979	ERROR (solver error, after parsing finished)	34.909299775	25.553483193012653	650.469376	cloud-23942	ERROR (solver error, after parsing finished)	43.519987008	33.59818458301015	608.948224	cloud-23979
nla-digbench-scaling/bresenham-ll_unwindbound50.yml	false	ERROR (solver error, after parsing finished)	64.654910558	48.641995355999825	649.093120	cloud-23979	ERROR (solver error, after parsing finished)	23.431853511	12.76569327901234	651.575296	cloud-23980	ERROR (solver error, after parsing finished)	39.581552041	31.33816446500714	608.772096	cloud-23980
nla-digbench-scaling/bresenham-ll_valuebound1.yml	true	ERROR (solver error, after parsing finished)	182.866112449	167.4095693950003	632.000512	cloud-24259	ERROR (verification stuck, after parsing finished)	26.901582144	17.63866632198915	635.187200	cloud-23982	ERROR (solver error, after parsing finished)	158.18601064	142.0878648319922	558.465024	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound10.yml	true	ERROR (solver error, after parsing finished)	134.205591219	117.40879313000005	609.214464	cloud-24259	ERROR (verification stuck, after parsing finished)	34.210774054	18.621581767016323	612.573184	cloud-23982	ERROR (solver error, after parsing finished)	98.992636795	87.79058398699271	536.662016	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound100.yml	true	ERROR (solver error, after parsing finished)	226.942810689	209.6802682359994	637.411328	cloud-24259	ERROR (verification stuck, after parsing finished)	21.457288732	12.319625638017897	740.446208	cloud-23980	ERROR (solver error, after parsing finished)	103.251299138	93.4950863700069	557.568000	cloud-23979
nla-digbench-scaling/bresenham-ll_valuebound2.yml	true	ERROR (solver error, after parsing finished)	318.658200715	301.1668659209972	671.088640	cloud-24259	ERROR (solver error, after parsing finished)	167.725680273	154.34822145101498	647.811072	cloud-23933	ERROR (solver error, after parsing finished)	79.25692865	69.07902414599084	613.933056	cloud-23980
nla-digbench-scaling/bresenham-ll_valuebound20.yml	true	ERROR (solver error, after parsing finished)	341.759533156	324.95965692699974	620.503040	cloud-23933	ERROR (verification stuck, after parsing finished)	26.62876359	14.692124452994904	577.196032	cloud-23933	ERROR (solver error, after parsing finished)	312.331587816	302.654040444002	613.744640	cloud-23980
nla-digbench-scaling/bresenham-ll_valuebound5.yml	true	ERROR (solver error, after parsing finished)	649.405671452	632.6536976690004	639.238144	cloud-23979	ERROR (verification stuck, after parsing finished)	24.751338488	13.815853235981194	662.773760	cloud-23933	ERROR (solver error, after parsing finished)	546.105652487	533.3080813720007	607.113216	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound50.yml	true	TIMEOUT	990.272268627	971.1667168830027	600.576000	cloud-24259	ERROR (verification stuck, after parsing finished)	26.305441165	14.92855246597901	638.246912	cloud-23982	TIMEOUT	990.240319321	975.3207124129985	563.085312	cloud-23938
nla-digbench-scaling/cohencu-ll_unwindbound1.yml	false	TIMEOUT	990.31688983	967.3098299580015	713.261056	cloud-24259	TIMEOUT	990.275075997	973.689225907001	731.176960	cloud-23980	TIMEOUT	990.283763963	971.9663280570239	632.020992	cloud-23938
nla-digbench-scaling/cohencu-ll_unwindbound10.yml	false	TIMEOUT	991.691634671	970.8779605740056	747.745280	cloud-24259	TIMEOUT	990.218052728	977.5233762769785	704.638976	cloud-23980	TIMEOUT (ERROR (solver error, after parsing finished))	960.13543752	942.9517823609931	649.478144	cloud-23979
nla-digbench-scaling/cohencu-ll_unwindbound100.yml	false	TIMEOUT	990.264292557	970.2455051420001	725.827584	cloud-24259	ERROR (solver error, after parsing finished)	665.736335144	651.0735480519943	708.505600	cloud-23979	TIMEOUT	990.313767785	976.3735603999812	670.498816	cloud-23933
nla-digbench-scaling/cohencu-ll_unwindbound2.yml	false	TIMEOUT	990.322009948	968.5331342860009	683.896832	cloud-24259	TIMEOUT	990.28927188	975.5666128910088	713.936896	cloud-23933	TIMEOUT	990.29230535	973.5086892570253	642.969600	cloud-23938
nla-digbench-scaling/cohencu-ll_unwindbound20.yml	false	TIMEOUT	990.238546966	973.7174821829976	692.744192	cloud-23979	TIMEOUT	990.262731976	976.3702630049956	681.058304	cloud-23933	TIMEOUT	990.242655889	973.3754153419868	630.800384	cloud-23982
nla-digbench-scaling/cohencu-ll_unwindbound5.yml	false	TIMEOUT	990.243226007	974.2741616510029	727.703552	cloud-23979	TIMEOUT	990.326258923	972.8973366049759	729.956352	cloud-23979	ERROR (solver error, after parsing finished)	99.458980216	87.57921989099123	661.184512	cloud-23979
nla-digbench-scaling/cohencu-ll_unwindbound50.yml	false	TIMEOUT	990.294146361	969.0678269539967	724.115456	cloud-24259	TIMEOUT	990.269891763	973.4946333320113	703.557632	cloud-23938	TIMEOUT	990.313198226	975.9629873580125	695.017472	cloud-23933
nla-digbench-scaling/cohencu-ll_valuebound1.yml	true	ERROR (solver error, after parsing finished)	521.236537767	502.77727887400033	678.432768	cloud-24259	ERROR (solver error, after parsing finished)	87.456712124	74.62425716701546	700.063744	cloud-23980	ERROR (solver error, after parsing finished)	481.938517276	466.85676411300665	658.759680	cloud-23938
nla-digbench-scaling/cohencu-ll_valuebound10.yml	true	TIMEOUT	990.318158322	969.1209454839991	695.705600	cloud-24259	ERROR (solver error, after parsing finished)	96.885138451	80.45230625299155	642.203648	cloud-23982	TIMEOUT	990.292325922	968.3547279250051	657.788928	cloud-23933
nla-digbench-scaling/cohencu-ll_valuebound100.yml	true	ERROR (solver error, after parsing finished)	421.615717755	404.15883996799676	769.871872	cloud-24259	ERROR (solver error, after parsing finished)	86.373404089	73.44352584099397	672.174080	cloud-23938	ERROR (solver error, after parsing finished)	317.209820533	304.264110219985	634.880000	cloud-23933
nla-digbench-scaling/cohencu-ll_valuebound2.yml	true	TIMEOUT	990.295990844	969.7806662860021	704.217088	cloud-24259	ERROR (solver error, after parsing finished)	69.960874859	58.80229916001554	667.172864	cloud-23933	TIMEOUT	990.258778667	973.8301581149863	664.461312	cloud-23938
nla-digbench-scaling/cohencu-ll_valuebound20.yml	true	TIMEOUT	990.245839839	973.6769755710266	656.482304	cloud-23940	ERROR (solver error, after parsing finished)	96.066972895	82.56431222398533	691.253248	cloud-23982	TIMEOUT	990.275235801	974.5132876429998	633.135104	cloud-23982
nla-digbench-scaling/cohencu-ll_valuebound5.yml	true	TIMEOUT	990.282360143	970.3258838000038	699.281408	cloud-24259	ERROR (solver error, after parsing finished)	77.798459949	64.58551020000596	692.056064	cloud-23938	TIMEOUT	990.260332425	975.108435992006	650.444800	cloud-23933
nla-digbench-scaling/cohencu-ll_valuebound50.yml	true	TIMEOUT	990.301375802	972.3842953759995	679.436288	cloud-24259	ERROR (solver error, after parsing finished)	84.67117712	72.7858218330075	690.614272	cloud-23980	TIMEOUT	990.274114165	975.1799151450105	673.591296	cloud-23938
nla-digbench-scaling/cohendiv-ll_unwindbound1.yml	true	true	25.722698903	14.181860456999857	579.112960	cloud-23933	true	21.833301087	12.163640827988274	629.841920	cloud-23980	true	28.57670207	15.754553247010335	601.866240	cloud-23938
nla-digbench-scaling/cohendiv-ll_unwindbound10.yml	true	true	102.168219378	85.46286394200433	675.921920	cloud-23979	true	98.341814937	82.46528876697994	663.445504	cloud-23980	true	33.40711137	21.778285199019592	639.520768	cloud-23933
nla-digbench-scaling/cohendiv-ll_unwindbound100.yml	true	true	186.676817473	154.69187680100003	1586.839552	cloud-23979	TIMEOUT	990.394265254	960.5022015699942	825.737216	cloud-23982	ERROR (solver error, after parsing finished)	31.401261415	20.9207410980016	576.049152	cloud-23982
nla-digbench-scaling/cohendiv-ll_unwindbound2.yml	true	true	35.434738441	19.562605741	660.742144	cloud-23979	true	29.266048844	16.344927672005724	651.665408	cloud-23980	true	43.7011015	30.64921014397987	618.479616	cloud-23982
nla-digbench-scaling/cohendiv-ll_unwindbound20.yml	true	true	871.916602872	815.7399150419988	2072.989696	cloud-23933	true	878.360509519	856.4358064259868	784.625664	cloud-23982	ERROR (solver error, after parsing finished)	30.74444614	20.045026156003587	582.590464	cloud-23979
nla-digbench-scaling/cohendiv-ll_unwindbound5.yml	true	true	35.42102279	22.07287948400335	681.078784	cloud-24259	true	35.499788167	23.483326376997866	652.894208	cloud-23980	true	39.671231525	26.294228911981918	638.267392	cloud-23982
nla-digbench-scaling/cohendiv-ll_unwindbound50.yml	true	true	168.925645956	140.6406121809996	1646.997504	cloud-23979	TIMEOUT	990.440414192	958.7831022600003	848.617472	cloud-23938	ERROR (solver error, after parsing finished)	28.099278971	18.770276488998206	530.432000	cloud-23980
nla-digbench-scaling/cohendiv-ll_valuebound1.yml	true	true	23.054822073	12.457748955999705	651.034624	cloud-23933	true	22.558672175	12.27443434498855	593.022976	cloud-23933	true	34.821143546	20.737601543980418	553.242624	cloud-23982
nla-digbench-scaling/cohendiv-ll_valuebound10.yml	true	true	26.820076589	14.87446418699983	645.529600	cloud-24259	true	22.105347773	12.351988667011028	642.543616	cloud-23980	true	29.552661344	17.478454368014354	629.469184	cloud-23933
nla-digbench-scaling/cohendiv-ll_valuebound100.yml	true	true	28.44903933	15.525059554005566	663.351296	cloud-23979	true	27.310913633	15.234658592002233	635.518976	cloud-23982	true	31.358677984	18.893767772009596	557.543424	cloud-23980
nla-digbench-scaling/cohendiv-ll_valuebound2.yml	true	ERROR (solver error, after parsing finished)	32.05642551	18.570669456999894	576.061440	cloud-24259	ERROR (server error, after parsing finished)	27.709639132	15.025294902996393	631.939072	cloud-23982	ERROR (solver error, after parsing finished)	28.335052083	16.316014711017488	570.335232	cloud-23982
nla-digbench-scaling/cohendiv-ll_valuebound20.yml	true	true	28.64030671	15.571353275001456	603.529216	cloud-23933	true	26.124590534	14.67711696002516	628.654080	cloud-23979	true	29.506079008	18.552677050000057	620.617728	cloud-23980
nla-digbench-scaling/cohendiv-ll_valuebound5.yml	true	true	31.218494286	16.82788130199333	686.477312	cloud-23979	true	25.243001051	13.865006170002744	641.187840	cloud-23979	true	30.081433034	18.463668759010034	554.733568	cloud-23979
nla-digbench-scaling/cohendiv-ll_valuebound50.yml	true	true	19.919569311	10.92686856398359	631.091200	cloud-23939	true	27.262891068	15.118793485016795	640.491520	cloud-23982	true	29.870016141	18.159877931000665	602.648576	cloud-23933
nla-digbench-scaling/dijkstra-u_unwindbound1.yml	true	TIMEOUT	990.331669568	968.6543247329973	727.089152	cloud-23933	TIMEOUT	990.252206835	978.3163805360091	620.662784	cloud-23980	TIMEOUT	990.293183678	973.6278781860019	728.850432	cloud-23938
nla-digbench-scaling/dijkstra-u_unwindbound10.yml	false	TIMEOUT	990.24689289	976.6470363290282	728.903680	cloud-23944	TIMEOUT	990.377005548	973.9738752650155	1611.874304	cloud-23933	TIMEOUT	990.356974575	974.1377969119931	1044.086784	cloud-23979
nla-digbench-scaling/dijkstra-u_unwindbound100.yml	false	TIMEOUT	990.230470881	976.456554098	780.337152	cloud-23979	TIMEOUT	990.252611072	976.3517418330011	735.576064	cloud-23980	TIMEOUT	990.253155091	977.3306182519882	754.135040	cloud-23980
nla-digbench-scaling/dijkstra-u_unwindbound2.yml	true	TIMEOUT	990.251775154	978.2859274120055	805.519360	cloud-23979	TIMEOUT	990.27250877	977.124950138008	804.683776	cloud-23980	TIMEOUT	990.308687439	973.7563555169909	738.623488	cloud-23979
nla-digbench-scaling/dijkstra-u_unwindbound20.yml	false	TIMEOUT	990.316971432	967.4747851909997	1018.580992	cloud-23933	TIMEOUT	990.52738571	976.1599442099978	2551.209984	cloud-23933	TIMEOUT	990.295676793	977.1196745839843	980.283392	cloud-23982
nla-digbench-scaling/dijkstra-u_unwindbound5.yml	false	TIMEOUT	990.334422286	969.9235779709998	989.233152	cloud-24259	TIMEOUT	990.40437668	975.9107758199971	1696.514048	cloud-23982	TIMEOUT	990.3077852	973.1359456930077	966.037504	cloud-23979
nla-digbench-scaling/dijkstra-u_unwindbound50.yml	false	TIMEOUT	990.29406353	971.630460949	752.222208	cloud-23933	TIMEOUT	990.328883177	973.9829481890192	692.736000	cloud-23979	TIMEOUT	990.317699722	975.1944622499868	764.907520	cloud-23979
nla-digbench-scaling/dijkstra-u_valuebound1.yml	true	TIMEOUT	990.31591158	973.6360413139992	1195.294720	cloud-23979	TIMEOUT	990.279989489	973.9934506150021	797.556736	cloud-23979	TIMEOUT	990.269896174	978.1497760209895	714.915840	cloud-23980
nla-digbench-scaling/dijkstra-u_valuebound10.yml	true	TIMEOUT	990.331106384	973.119766566997	884.736000	cloud-23933	TIMEOUT	990.350749472	972.9285432980105	1032.679424	cloud-23933	TIMEOUT	990.297215611	974.5351535690133	720.502784	cloud-23933
nla-digbench-scaling/dijkstra-u_valuebound100.yml	true	TIMEOUT	990.254765762	974.6668369759973	697.565184	cloud-23979	TIMEOUT	990.272891253	974.5613579050114	666.832896	cloud-23982	TIMEOUT	990.276146287	978.349215905997	699.613184	cloud-23980
nla-digbench-scaling/dijkstra-u_valuebound2.yml	true	TIMEOUT	990.275543619	975.091965630003	743.149568	cloud-24259	TIMEOUT	990.313917073	973.018896420981	664.403968	cloud-23938	TIMEOUT	990.29968106	973.2787710310076	773.689344	cloud-23933
nla-digbench-scaling/dijkstra-u_valuebound20.yml	true	TIMEOUT	990.338451233	973.0497972099984	1058.377728	cloud-24259	TIMEOUT	990.264282513	975.8308452869824	723.656704	cloud-23982	TIMEOUT	990.28320338	973.4289075649867	696.160256	cloud-23933
nla-digbench-scaling/dijkstra-u_valuebound5.yml	true	TIMEOUT	990.335837522	972.1321322259973	1136.537600	cloud-23933	TIMEOUT	990.366444184	974.3095304250019	1061.380096	cloud-23979	TIMEOUT	990.234043732	975.5471017480013	747.634688	cloud-23982
nla-digbench-scaling/dijkstra-u_valuebound50.yml	true	TIMEOUT	990.261399075	974.1584977910024	690.212864	cloud-23933	TIMEOUT	990.27139955	975.7428820829955	664.879104	cloud-23980	TIMEOUT	990.294427484	974.746000034007	710.955008	cloud-23979
nla-digbench-scaling/divbin2_unwindbound1.yml	true	TIMEOUT	990.236459623	974.972521771997	665.571328	cloud-23979	ERROR (solver error, after parsing finished)	79.247840612	69.11213078798028	518.144000	cloud-23933	TIMEOUT	990.238897718	979.8781324189913	611.475456	cloud-23980
nla-digbench-scaling/divbin2_unwindbound10.yml	true	TIMEOUT	990.265883055	973.676571070002	610.492416	cloud-23933	ERROR (solver error, after parsing finished)	51.789313205	42.33875410599285	566.038528	cloud-23982	TIMEOUT	990.289226846	977.211220415018	598.097920	cloud-23933
nla-digbench-scaling/divbin2_unwindbound100.yml	true	TIMEOUT	990.256726191	973.4205914099985	643.870720	cloud-23933	ERROR (solver error, after parsing finished)	75.632012492	64.22628326597624	558.206976	cloud-23933	TIMEOUT	990.238437455	977.2824084850145	610.172928	cloud-23982
nla-digbench-scaling/divbin2_unwindbound2.yml	true	TIMEOUT	990.293872868	974.178986166	717.586432	cloud-23979	ERROR (solver error, after parsing finished)	22.826424883	14.712893235002412	572.370944	cloud-23939	TIMEOUT	990.261638909	976.8377905529924	698.818560	cloud-23982
nla-digbench-scaling/divbin2_unwindbound20.yml	true	TIMEOUT	990.274903087	977.229434683999	648.867840	cloud-23979	TIMEOUT	990.240391114	978.2300764129905	568.881152	cloud-23933	TIMEOUT	990.317252077	975.9992844089866	833.912832	cloud-23938
nla-digbench-scaling/divbin2_unwindbound5.yml	true	TIMEOUT	990.237074442	977.5122242170037	660.873216	cloud-23940	ERROR (solver error, after parsing finished)	29.766912883	19.119808778981678	579.473408	cloud-23938	TIMEOUT	990.22690964	977.6859199690225	549.617664	cloud-23980
nla-digbench-scaling/divbin2_unwindbound50.yml	true	TIMEOUT	990.261043746	975.2584616819986	549.392384	cloud-23933	ERROR (solver error, after parsing finished)	113.713646342	105.93187605499406	575.860736	cloud-23980	TIMEOUT	990.233801847	979.0980670790013	558.866432	cloud-23933
nla-digbench-scaling/divbin2_valuebound1.yml	true	TIMEOUT	990.256848569	973.3950861760022	653.774848	cloud-23979	TIMEOUT	990.18363495	980.2140132359928	589.103104	cloud-23944	TIMEOUT	990.224884105	977.7806642199866	737.382400	cloud-23982
nla-digbench-scaling/divbin2_valuebound10.yml	true	TIMEOUT	990.250141567	976.5440906499971	606.617600	cloud-23933	TIMEOUT	990.221173143	980.4708417899965	585.170944	cloud-23982	TIMEOUT	990.277620808	975.7736248039873	619.347968	cloud-23933
nla-digbench-scaling/divbin2_valuebound100.yml	true	TIMEOUT	990.241204286	977.1628934469773	611.373056	cloud-23943	ERROR (solver error, after parsing finished)	33.991195109	24.344172422977863	573.231104	cloud-23933	TIMEOUT	990.281954284	976.4708389580192	609.800192	cloud-23979
nla-digbench-scaling/divbin2_valuebound2.yml	true	TIMEOUT	990.253849556	973.1536445290039	671.133696	cloud-23933	ERROR (solver error, after parsing finished)	62.717311024	53.46621673600748	581.312512	cloud-23982	TIMEOUT	990.246405519	975.942397413979	638.058496	cloud-23933
nla-digbench-scaling/divbin2_valuebound20.yml	true	TIMEOUT	990.287523719	974.7081314460011	660.185088	cloud-24259	ERROR (solver error, after parsing finished)	43.5552851	33.51580724201631	583.630848	cloud-23979	TIMEOUT	990.326889773	976.5566536060069	739.307520	cloud-23979
nla-digbench-scaling/divbin2_valuebound5.yml	true	TIMEOUT	990.231503183	974.6969476449995	653.402112	cloud-23979	ERROR (solver error, after parsing finished)	23.90234182	15.273252327984665	587.255808	cloud-23933	TIMEOUT	990.289648402	976.3310270770162	627.941376	cloud-23979
nla-digbench-scaling/divbin2_valuebound50.yml	true	TIMEOUT	990.237251885	977.1732332250031	592.044032	cloud-24259	TIMEOUT	990.274387531	977.5466709570028	594.534400	cloud-23979	TIMEOUT	990.251352692	976.0021535159904	601.931776	cloud-23982
nla-digbench-scaling/divbin_unwindbound1.yml	true	TIMEOUT	990.296678222	972.7346896739982	684.163072	cloud-24259	ERROR (solver error, after parsing finished)	57.907847241	45.05119257001206	578.236416	cloud-23938	TIMEOUT	990.287124755	974.1594054779853	637.554688	cloud-23938
nla-digbench-scaling/divbin_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	152.648273386	139.30695298499995	606.629888	cloud-23979	ERROR (solver error, after parsing finished)	130.700030197	118.9436888069904	596.447232	cloud-23938	ERROR (solver error, after parsing finished)	43.436415695	31.38024153400329	562.761728	cloud-23938
nla-digbench-scaling/divbin_unwindbound100.yml	false	TIMEOUT	990.261132379	975.5273326190072	590.884864	cloud-23979	TIMEOUT	990.300328702	974.4713783679763	617.844736	cloud-23933	ERROR (solver error, after parsing finished)	36.79893239	27.048085974995047	565.866496	cloud-23979
nla-digbench-scaling/divbin_unwindbound2.yml	true	ERROR (solver error, after parsing finished)	181.528981522	167.4476061059977	610.324480	cloud-24259	TIMEOUT	990.201202122	979.3825962150004	601.030656	cloud-23980	ERROR (solver error, after parsing finished)	39.581594325	29.477240634994814	568.537088	cloud-23979
nla-digbench-scaling/divbin_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	189.954065064	175.645688831999	596.701184	cloud-24259	TIMEOUT (ERROR (solver error, after parsing finished))	967.343763128	954.5891746449925	590.921728	cloud-23982	ERROR (solver error, after parsing finished)	35.964193085	27.448825903993566	610.156544	cloud-23980
nla-digbench-scaling/divbin_unwindbound5.yml	true	ERROR (solver error, after parsing finished)	142.892198867	131.82903186000112	606.785536	cloud-23979	ERROR (solver error, after parsing finished)	29.609682284	16.682856990024447	639.479808	cloud-23982	ERROR (solver error, after parsing finished)	47.596655028	35.776870481000515	557.936640	cloud-23982
nla-digbench-scaling/divbin_unwindbound50.yml	false	ERROR (solver error, after parsing finished)	140.809739863	127.90060435200576	595.955712	cloud-24259	ERROR (solver error, after parsing finished)	144.410851105	132.44955583297997	601.915392	cloud-23982	ERROR (solver error, after parsing finished)	39.560832962	29.380368746991735	538.742784	cloud-23979
nla-digbench-scaling/divbin_valuebound1.yml	true	TIMEOUT	990.303522821	971.7709424250024	597.622784	cloud-23979	ERROR (solver error, after parsing finished)	25.867541139	14.21516672099824	591.314944	cloud-23933	TIMEOUT	990.266762978	974.1973396459944	546.095104	cloud-23933
nla-digbench-scaling/divbin_valuebound10.yml	true	TIMEOUT	990.230922635	973.7968292620026	663.949312	cloud-23979	ERROR (solver error, after parsing finished)	36.080567338	25.784612952993484	619.429888	cloud-23933	TIMEOUT	990.328905703	969.4357365809847	675.467264	cloud-23938
nla-digbench-scaling/divbin_valuebound100.yml	true	ERROR (solver error, after parsing finished)	882.866596896	865.8834973580015	612.036608	cloud-23933	ERROR (solver error, after parsing finished)	132.633499412	121.99706044301274	588.197888	cloud-23933	ERROR (solver error, after parsing finished)	846.921590842	830.8326730949921	581.169152	cloud-23938
nla-digbench-scaling/divbin_valuebound2.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	976.459145423	958.2498570430034	655.368192	cloud-23933	ERROR (solver error, after parsing finished)	106.690657064	96.7649574620009	595.959808	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	922.768351474	908.4446529580164	644.542464	cloud-23982
nla-digbench-scaling/divbin_valuebound20.yml	true	TIMEOUT	990.233574233	973.6420373750007	629.837824	cloud-23979	ERROR (solver error, after parsing finished)	236.450478315	226.96079108898994	556.691456	cloud-23980	TIMEOUT	990.24848211	977.9020883189805	638.812160	cloud-23980
nla-digbench-scaling/divbin_valuebound5.yml	true	TIMEOUT	990.288477321	972.2665596410006	667.172864	cloud-23933	ERROR (solver error, after parsing finished)	182.43859784	173.2960548120027	596.320256	cloud-23933	TIMEOUT	990.268774964	976.3908434440091	652.505088	cloud-23979
nla-digbench-scaling/divbin_valuebound50.yml	true	ERROR (solver error, after parsing finished)	680.710529044	664.9535238220014	628.088832	cloud-23979	ERROR (solver error, after parsing finished)	27.993942748	17.577924098004587	619.581440	cloud-23980	ERROR (solver error, after parsing finished)	604.81049006	592.7896397659788	608.354304	cloud-23933
nla-digbench-scaling/egcd-ll_unwindbound1.yml	false	TIMEOUT	990.236057253	976.4903219889966	633.024512	cloud-23944	ERROR (solver error, after parsing finished)	482.354321725	469.6145846080035	616.857600	cloud-23980	false(unreach-call)	35.703743235	24.41100860698498	621.600768	cloud-23980
nla-digbench-scaling/egcd-ll_unwindbound10.yml	false	TIMEOUT	990.33168319	969.0661387190048	623.738880	cloud-23979	TIMEOUT	990.292235072	974.3067910659884	675.860480	cloud-23980	TIMEOUT	990.29589313	974.3469372230174	625.729536	cloud-23979
nla-digbench-scaling/egcd-ll_unwindbound100.yml	false	TIMEOUT	990.194827276	977.8686293170322	668.622848	cloud-23942	ERROR (solver error, after parsing finished)	317.368393852	306.94824079598766	663.633920	cloud-23933	TIMEOUT	990.296147598	973.7358078869875	611.635200	cloud-23933
nla-digbench-scaling/egcd-ll_unwindbound2.yml	false	TIMEOUT	990.309297754	973.1430296180006	664.526848	cloud-24259	ERROR (solver error, after parsing finished)	468.526089111	454.17830657499144	647.139328	cloud-23982	ERROR (solver error, after parsing finished)	474.135848706	462.49503576999996	607.141888	cloud-23980
nla-digbench-scaling/egcd-ll_unwindbound20.yml	false	TIMEOUT	990.376723093	969.0169822270036	667.873280	cloud-23933	ERROR (solver error, after parsing finished)	153.70643491	143.75448393198894	648.892416	cloud-23943	TIMEOUT	990.278700172	974.3778925200168	718.630912	cloud-23938
nla-digbench-scaling/egcd-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	586.467720183	569.0450224059969	636.624896	cloud-23979	TIMEOUT	990.275930214	975.298827104998	667.414528	cloud-23933	ERROR (solver error, after parsing finished)	401.565412344	387.34462839600747	603.254784	cloud-23938
nla-digbench-scaling/egcd-ll_unwindbound50.yml	false	TIMEOUT	990.305638996	967.0003364570002	632.598528	cloud-23933	ERROR (solver error, after parsing finished)	90.221019102	76.80164077199879	641.781760	cloud-23938	TIMEOUT	990.291366391	973.8570044549997	574.021632	cloud-23982
nla-digbench-scaling/egcd-ll_valuebound1.yml	true	true	27.088380085	14.780902927002899	679.215104	cloud-23933	true	22.699472311	12.467632870975649	609.615872	cloud-23979	ERROR (solver error, after parsing finished)	282.764903687	269.1463583660079	587.862016	cloud-23982
nla-digbench-scaling/egcd-ll_valuebound10.yml	true	true	49.166310284	31.904189205000876	668.827648	cloud-24259	ERROR (solver error, after parsing finished)	28.513968066	15.97589743300341	667.041792	cloud-23979	true	34.310601238	22.700995502003934	601.415680	cloud-23979
nla-digbench-scaling/egcd-ll_valuebound100.yml	true	true	86.811112206	67.29621234799924	627.789824	cloud-23933	ERROR (solver error, after parsing finished)	58.794872554	45.26119184799609	638.242816	cloud-23982	true	37.094697338	24.039748434996	599.076864	cloud-23938
nla-digbench-scaling/egcd-ll_valuebound2.yml	true	true	28.477932258	15.370744448999176	658.599936	cloud-23933	true	33.963775531	18.38066048998735	639.221760	cloud-23933	true	27.935409252	18.05710714898305	595.988480	cloud-23940
nla-digbench-scaling/egcd-ll_valuebound20.yml	true	true	55.796892034	36.56701524100208	664.801280	cloud-23933	ERROR (solver error, after parsing finished)	25.111584447	14.397667607991025	626.704384	cloud-23942	true	34.950677211	23.030101759999525	578.473984	cloud-23979
nla-digbench-scaling/egcd-ll_valuebound5.yml	true	true	53.369064194	35.51235941699997	624.857088	cloud-23933	ERROR (solver error, after parsing finished)	26.369472096	14.927251376007916	706.056192	cloud-23980	true	35.92185865	25.23380652401829	638.750720	cloud-23980
nla-digbench-scaling/egcd-ll_valuebound50.yml	true	true	62.942193337	43.4750733020046	635.334656	cloud-24259	ERROR (solver error, after parsing finished)	36.177516195	23.899857759010047	630.743040	cloud-23933	true	42.9544275	29.018025390978437	620.425216	cloud-23933
nla-digbench-scaling/egcd2-ll_unwindbound1.yml	false	false(unreach-call)	27.69711402	14.872945932998846	655.364096	cloud-23979	false(unreach-call)	27.44834153	14.944996634993004	651.624448	cloud-23933	false(unreach-call)	25.926956229	14.973712554987287	578.605056	cloud-23979
nla-digbench-scaling/egcd2-ll_unwindbound10.yml	false	TIMEOUT	990.290424984	970.6484424699956	677.339136	cloud-24259	ERROR (server error, after parsing finished)	24.351211971	13.17025310799363	651.436032	cloud-23979	TIMEOUT	990.296495597	974.182265890995	625.651712	cloud-23979
nla-digbench-scaling/egcd2-ll_unwindbound100.yml	false	TIMEOUT	990.269829643	971.7528652099936	631.537664	cloud-23979	ERROR (server error, after parsing finished)	21.24925402	11.814486891991692	660.631552	cloud-23982	TIMEOUT	990.262953421	976.5973332349968	594.202624	cloud-23933
