tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
nla-digbench-scaling/prodbin-ll_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	875.25141823	859.9751976049997	568.045568	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	927.538389248	911.9294182949961	549.396480	cloud-23979
combinations/Problem05_label42+token_ring.13.cil-2.yml	true	OUT OF MEMORY	435.120108421	390.36016729699986	15000.166400	cloud-23939	TIMEOUT	905.028672509	833.4013545879934	15000.047616	cloud-23979
combinations/pc_sfifo_2.cil-1+token_ring.07.cil-2.yml	false	ERROR (generic error, after parsing finished)	221.338696472	171.1803710410004	1303.080960	cloud-23933	TIMEOUT	990.479811264	939.3873926479864	1798.676480	cloud-23944
eca-rers2012/Problem01_label32.yml	false	TIMEOUT	990.535157403	945.6295382019998	1496.936448	cloud-23979	false(unreach-call)	132.86506777	98.93881893400248	1122.668544	cloud-24276
eca-rers2012/Problem03_label13.yml	false	TIMEOUT	990.638566918	941.215802693001	2994.323456	cloud-24259	false(unreach-call)	306.601751665	261.4282179010006	3101.306880	cloud-24276
eca-rers2012/Problem06_label07.yml	true	TIMEOUT	991.724994092	913.5478196490003	14912.536576	cloud-23979	OUT OF MEMORY	256.618560722	220.81304691900732	15000.162304	cloud-23940
eca-rers2012/Problem06_label09.yml	false	TIMEOUT	991.222017426	917.514811396999	14977.519616	cloud-23942	OUT OF MEMORY	513.99301171	442.7211195380005	15000.047616	cloud-23979
eca-rers2012/Problem06_label12.yml	false	TIMEOUT	992.124108754	893.5520607230001	13470.162944	cloud-23933	OUT OF MEMORY	270.082727	231.96708839101484	15000.166400	cloud-23944
eca-rers2012/Problem06_label13.yml	true	TIMEOUT	991.419376717	921.3998922110004	14680.670208	cloud-23941	OUT OF MEMORY	358.600051898	313.78899348799314	15000.166400	cloud-23942
eca-rers2012/Problem06_label14.yml	true	TIMEOUT	992.090063421	898.565326967997	14603.059200	cloud-23979	OUT OF MEMORY	527.379884381	455.5268058619986	15000.174592	cloud-23939
eca-rers2012/Problem06_label15.yml	false	TIMEOUT	991.462135075	912.2320253239996	14620.762112	cloud-24259	OUT OF MEMORY	391.813900362	327.2659487250057	15000.043520	cloud-24261
eca-rers2012/Problem06_label21.yml	false	TIMEOUT	991.252594623	917.3921277259999	14692.618240	cloud-24259	OUT OF MEMORY	496.692429132	415.8080395900033	15000.047616	cloud-24261
eca-rers2012/Problem06_label24.yml	false	TIMEOUT	991.51386119	900.9338807519998	14882.783232	cloud-23933	OUT OF MEMORY	445.123843892	378.1803243670147	15000.158208	cloud-23943
eca-rers2012/Problem06_label36.yml	false	TIMEOUT	991.622663429	904.8651437029998	14823.276544	cloud-24259	OUT OF MEMORY	284.232575059	245.73568968402105	15000.166400	cloud-23944
eca-rers2012/Problem06_label39.yml	true	TIMEOUT	991.04847393	936.089182705	14850.990080	cloud-23943	OUT OF MEMORY	622.415472083	528.3697220550021	15000.047616	cloud-24276
eca-rers2012/Problem06_label41.yml	true	TIMEOUT	991.426472768	920.2299515560007	14582.915072	cloud-23941	OUT OF MEMORY	388.829460698	316.1160112720099	15000.174592	cloud-23940
eca-rers2012/Problem06_label46.yml	true	TIMEOUT	991.552167348	905.7770329500017	14759.178240	cloud-23979	OUT OF MEMORY	424.584944507	362.135769814995	15000.166400	cloud-23943
eca-rers2012/Problem06_label47.yml	false	TIMEOUT	991.441244296	908.6266922969999	14803.562496	cloud-23933	OUT OF MEMORY	477.43338855	422.3634151909937	15000.047616	cloud-24261
eca-rers2012/Problem06_label48.yml	false	TIMEOUT	991.831056426	911.4268903039992	14762.110976	cloud-23933	OUT OF MEMORY	508.037435846	447.8557653289972	15000.043520	cloud-24276
eca-rers2012/Problem06_label51.yml	true	TIMEOUT	991.439059545	908.268143831001	14839.484416	cloud-23933	OUT OF MEMORY	448.694977017	386.125021452026	15000.166400	cloud-23943
eca-rers2012/Problem06_label52.yml	true	TIMEOUT	992.161257708	889.9211817469986	14746.046464	cloud-23933	OUT OF MEMORY	552.241043669	460.4037102220027	15000.047616	cloud-23933
eca-rers2012/Problem06_label53.yml	true	TIMEOUT	991.958496678	893.1525415409997	14750.040064	cloud-23933	OUT OF MEMORY	426.295996786	380.4269474390021	15000.047616	cloud-24261
eca-rers2012/Problem06_label54.yml	true	TIMEOUT	991.317790555	921.463930027001	14781.202432	cloud-24259	OUT OF MEMORY	350.607153132	286.82997655500367	15000.170496	cloud-23940
eca-rers2012/Problem06_label59.yml	false	TIMEOUT	992.198607331	897.0150179270022	14943.621120	cloud-23979	OUT OF MEMORY	364.407084183	313.7985519920039	15000.043520	cloud-24261
eca-rers2012/Problem10_label14.yml	true	true	83.503361821	57.22365521200118	1407.500288	cloud-23933	TIMEOUT	990.506350613	947.3741050850003	1733.668864	cloud-23933
eca-rers2012/Problem10_label15.yml	false	TIMEOUT	990.597237989	946.6812855219996	1703.313408	cloud-24259	false(unreach-call)	173.67973147	137.51098664599704	1554.644992	cloud-24261
eca-rers2012/Problem10_label32.yml	true	TIMEOUT	990.623136808	941.2874937280012	1757.265920	cloud-23933	true	119.692670981	87.52695263300848	1508.806656	cloud-24261
eca-rers2012/Problem11_label12.yml	true	TIMEOUT	990.575733272	929.1134050809997	2367.533056	cloud-23979	true	207.801632454	167.90967337999973	2355.396608	cloud-23933
eca-rers2012/Problem11_label15.yml	false	TIMEOUT	990.747914783	931.7105200249989	2438.066176	cloud-23933	false(unreach-call)	205.731850993	159.8154702959946	2710.478848	cloud-23933
eca-rers2012/Problem11_label27.yml	true	TIMEOUT	990.637856306	935.2914920870007	2964.258816	cloud-24259	true	189.271219792	144.91135235100228	2084.716544	cloud-23933
eca-rers2012/Problem11_label32.yml	true	TIMEOUT	990.524816803	932.415819933	2680.356864	cloud-24259	true	246.051942035	200.12442443700274	2353.655808	cloud-23979
eca-rers2012/Problem14_label00.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	988.619367581	944.9927242739996	1731.506176	cloud-23979	true	189.290953671	153.008896653002	1652.203520	cloud-23979
eca-rers2012/Problem14_label01.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	973.844000532	936.4778919500004	2195.722240	cloud-23933	TIMEOUT	990.539284898	934.7081896189993	1689.309184	cloud-23979
eca-rers2012/Problem14_label03.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	989.953303149	947.268989518001	1883.340800	cloud-23979	TIMEOUT	990.640738821	941.1261551850002	2032.033792	cloud-24276
eca-rers2012/Problem14_label16.yml	true	TIMEOUT	991.865449819	573.693722295	2756.415488	cloud-24259	true	188.834754923	156.5728544220001	1620.615168	cloud-23933
eca-rers2012/Problem14_label17.yml	true	TIMEOUT	990.628242149	933.5807411000005	1854.803968	cloud-23979	true	211.973671615	174.20378222100044	1783.537664	cloud-24276
eca-rers2012/Problem14_label36.yml	true	TIMEOUT	991.768390691	578.0620771910001	2537.283584	cloud-23933	true	199.5415477	163.72832880299757	1806.643200	cloud-23979
eca-rers2012/Problem14_label38.yml	true	TIMEOUT	992.01228286	567.1944300289997	2543.394816	cloud-24259	true	208.652029194	171.3305846559997	1841.668096	cloud-23979
eca-rers2012/Problem14_label47.yml	true	true	481.605499936	361.93590611699983	2474.434560	cloud-23979	TIMEOUT	990.576457189	939.3302159000013	1852.006400	cloud-24276
eca-rers2012/Problem14_label49.yml	true	TIMEOUT	990.562283133	942.7392149129992	1726.554112	cloud-23979	true	569.670759589	414.31587844000023	2534.617088	cloud-23979
eca-rers2012/Problem15_label03.yml	false	TIMEOUT	991.115902388	905.1991895840001	5285.351424	cloud-23933	false(unreach-call)	470.200049762	405.76259894500254	4701.245440	cloud-23933
eca-rers2012/Problem16_label47.yml	true	TIMEOUT	991.404798027	610.7745047660028	3471.966208	cloud-23979	true	290.195307733	244.85429983900394	3817.914368	cloud-24261
eca-rers2012/Problem16_label50.yml	true	TIMEOUT	991.412082927	590.3874049939996	4241.117184	cloud-24259	true	313.347352296	269.3577264170017	3319.472128	cloud-24261
eca-rers2012/Problem19_label00.yml	true	OUT OF MEMORY	850.543550541	666.7420288369995	15000.043520	cloud-23979	TIMEOUT	992.660008751	635.368118052007	13653.143552	cloud-24261
eca-rers2012/Problem19_label03.yml	true	TIMEOUT	992.385435787	630.1864672400006	13670.162432	cloud-23979	OUT OF MEMORY	794.358495245	547.6534548760028	15000.043520	cloud-23979
eca-rers2012/Problem19_label04.yml	true	OUT OF MEMORY	483.599042249	327.23033260300144	15000.162304	cloud-23944	TIMEOUT	991.557866471	603.1340725390182	13961.293824	cloud-23941
eca-rers2012/Problem19_label08.yml	true	TIMEOUT	992.206168699	633.4091469640007	13662.867456	cloud-23942	OUT OF MEMORY	898.585926406	712.7032502540096	15000.166400	cloud-23943
eca-rers2012/Problem19_label10.yml	false	OUT OF MEMORY	415.905806842	300.7388640019999	15000.043520	cloud-23979	TIMEOUT	993.278507494	619.5234762019973	14965.579776	cloud-23979
eca-rers2012/Problem19_label12.yml	true	OUT OF MEMORY	747.281953542	499.7518316530004	15000.031232	cloud-23933	TIMEOUT	991.29759408	748.9304363860065	14953.582592	cloud-24276
eca-rers2012/Problem19_label13.yml	true	TIMEOUT	991.062896665	747.1166298080007	14909.444096	cloud-23933	OUT OF MEMORY	486.362452228	328.3442252250097	15000.166400	cloud-23939
eca-rers2012/Problem19_label14.yml	false	TIMEOUT	992.472595596	643.2106598379996	12968.898560	cloud-24259	OUT OF MEMORY	846.148889764	639.7242360159871	15000.170496	cloud-23941
eca-rers2012/Problem19_label20.yml	true	TIMEOUT	991.893047376	777.7489670260002	14926.417920	cloud-24259	OUT OF MEMORY	805.336440161	617.5105634290085	15000.170496	cloud-23942
eca-rers2012/Problem19_label22.yml	false	TIMEOUT	991.552510809	790.0477502220001	14991.478784	cloud-23943	OUT OF MEMORY	835.830298973	654.034005102003	15000.170496	cloud-23942
eca-rers2012/Problem19_label23.yml	true	OUT OF MEMORY	722.660040333	477.4860808370004	15000.047616	cloud-23979	TIMEOUT	991.912532748	633.0875934369978	13655.404544	cloud-23941
eca-rers2012/Problem19_label29.yml	false	TIMEOUT	992.852027634	624.7579106390003	13683.388416	cloud-23979	OUT OF MEMORY	580.673838842	410.27437679400464	15000.039424	cloud-23933
eca-rers2012/Problem19_label33.yml	true	OUT OF MEMORY	519.447174707	361.26470549400005	15000.170496	cloud-23944	TIMEOUT	992.954210155	633.2377684860039	14922.240000	cloud-23979
eca-rers2012/Problem19_label37.yml	true	OUT OF MEMORY	842.921541789	637.524509513998	15000.174592	cloud-23941	TIMEOUT	991.8532706	610.2547009499976	13708.599296	cloud-23939
eca-rers2012/Problem19_label38.yml	true	OUT OF MEMORY	865.170072007	640.1196864150006	15000.035328	cloud-23979	TIMEOUT	992.738254859	620.6142090520007	13611.376640	cloud-23942
eca-rers2012/Problem19_label39.yml	true	TIMEOUT	992.358775309	634.8794462799997	13680.779264	cloud-24259	OUT OF MEMORY	669.034617565	450.6225858950056	15000.047616	cloud-24261
eca-rers2012/Problem19_label40.yml	true	OUT OF MEMORY	608.211163628	432.2247996060032	15000.039424	cloud-23933	TIMEOUT	993.12360638	642.6091829659999	12967.223296	cloud-24276
eca-rers2012/Problem19_label42.yml	false	OUT OF MEMORY	660.937841122	468.4402556500004	15000.170496	cloud-23939	TIMEOUT	991.010118043	608.3717095649918	12817.891328	cloud-23944
eca-rers2012/Problem19_label44.yml	true	OUT OF MEMORY	538.822157473	374.4671292390012	15000.047616	cloud-23979	TIMEOUT	960.006337195	745.8216642960033	15000.158208	cloud-23944
eca-rers2012/Problem19_label47.yml	false	OUT OF MEMORY	410.070192432	307.143501841	15000.047616	cloud-24259	TIMEOUT	991.765931821	614.53358952899	13674.795008	cloud-23943
eca-rers2012/Problem19_label53.yml	false	TIMEOUT	993.412218106	680.0473796499991	13679.353856	cloud-24259	OUT OF MEMORY	812.984149753	604.3219171379897	15000.170496	cloud-23939
eca-rers2012/Problem19_label55.yml	false	TIMEOUT	992.676337446	620.5224863170006	13694.050304	cloud-23944	OUT OF MEMORY	548.164593912	376.1404509589993	15000.047616	cloud-24276
eca-rers2012/Problem19_label57.yml	true	TIMEOUT	991.613800119	787.7097578659996	14999.658496	cloud-23943	OUT OF MEMORY	797.200401818	586.7353585540113	15000.170496	cloud-23942
eca-rers2018/Problem17.yml	false	TIMEOUT	922.108421046	640.6662472669996	15000.035328	cloud-24259	OUT OF MEMORY	783.576556611	548.4610028820025	15000.158208	cloud-23943
