tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
loop-acceleration/nested_1-1.yml	true	true	159.007079336	143.12098502299978	566.325248	cloud-24261	TIMEOUT (true)	950.093169481	930.8687895070034	629.719040	cloud-24441
loops-crafted-1/in-de31.yml	true	ERROR (generic error, after parsing finished)	879.732038785	823.8525064669993	2089.996288	cloud-24261	TIMEOUT	990.821024563	879.6015218389985	2044.764160	cloud-24441
loops-crafted-1/sumt9.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	969.432351991	946.9953740719975	1041.604608	cloud-23933	TIMEOUT	990.544157958	961.7182050039992	1235.550208	cloud-24643
loop-simple/nested_5.yml	true	TIMEOUT (true)	970.456735192	932.3497704379988	1742.712832	cloud-23979	TIMEOUT	990.672782618	958.9185565310036	758.816768	cloud-24441
loop-simple/nested_6.yml	true	TIMEOUT (true)	980.020562891	939.0730416839997	1827.561472	cloud-23979	TIMEOUT	990.493589678	964.1936428640038	759.783424	cloud-24643
nla-digbench-scaling/cohencu-ll_valuebound10.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	986.715678492	967.8573038649993	692.678656	cloud-23979	TIMEOUT	990.29284099	968.6573723959955	689.324032	cloud-24643
nla-digbench-scaling/cohencu-ll_valuebound2.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	979.246987057	962.7160712860004	681.811968	cloud-23979	TIMEOUT	990.319252479	964.9687624340004	679.821312	cloud-24444
nla-digbench-scaling/cohencu-ll_valuebound50.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	984.967749196	966.1449313880003	693.010432	cloud-24261	TIMEOUT	990.34445401	968.3108388250039	694.046720	cloud-24444
nla-digbench-scaling/cohendiv-ll_unwindbound20.yml	true	ERROR (solver error, after parsing finished)	452.313468742	428.72959832299966	705.077248	cloud-23933	true	749.682422794	725.2635847080019	780.230656	cloud-24444
nla-digbench-scaling/divbin2_unwindbound1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	988.188632973	972.8155746250013	662.880256	cloud-24261	TIMEOUT	990.098836253	973.3857959419984	641.925120	cloud-24444
nla-digbench-scaling/divbin_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	766.484346141	749.165890712	578.412544	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	915.422757284	895.0010975670011	570.814464	cloud-24444
nla-digbench-scaling/divbin_valuebound2.yml	true	TIMEOUT (ERROR (solver error, after parsing finished))	947.57119134	932.1313433319992	610.693120	cloud-23979	ERROR (solver error, after parsing finished)	889.049504325	871.1260735640026	627.843072	cloud-24444
nla-digbench-scaling/egcd-ll_unwindbound2.yml	false	ERROR (solver error, after parsing finished)	872.095470019	852.5265323040003	630.456320	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	908.779773182	886.161212912004	682.012672	cloud-24444
nla-digbench-scaling/hard-u_unwindbound1.yml	false	TIMEOUT (ERROR (inner timeout, after parsing finished))	984.076360244	970.9717613399989	762.707968	cloud-23979	TIMEOUT	990.284220927	973.0926103160018	738.611200	cloud-24643
nla-digbench-scaling/hard-u_valuebound10.yml	true	ERROR (solver error, after parsing finished)	840.077734858	823.6339386419997	604.327936	cloud-24261	TIMEOUT (ERROR (solver error, after parsing finished))	912.268168444	894.0948394139996	594.432000	cloud-24444
nla-digbench-scaling/hard2_unwindbound10.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	937.766611638	917.7908937269999	671.313920	cloud-24261	TIMEOUT (ERROR (inner timeout, after parsing finished))	958.777561129	933.9734006849976	703.246336	cloud-24441
eca-rers2012/Problem03_label00.yml	true	TIMEOUT	990.691135233	927.9230507360007	3479.969792	cloud-23933	true	818.482423004	769.8057256160027	2839.396352	cloud-24444
eca-rers2012/Problem03_label08.yml	true	TIMEOUT	990.741030922	940.4068518039994	3511.009280	cloud-24261	TIMEOUT (true)	936.97110115	901.7709898439971	2666.696704	cloud-23943
eca-rers2012/Problem03_label09.yml	false	TIMEOUT	990.616822941	937.3506402359999	2884.624384	cloud-23979	false(unreach-call)	837.279972789	775.7358099859994	3475.976192	cloud-24441
eca-rers2012/Problem03_label27.yml	false	TIMEOUT	990.593458109	945.6896792070002	2935.300096	cloud-23979	false(unreach-call)	525.156883609	475.4121121829994	3369.984000	cloud-24643
eca-rers2012/Problem03_label28.yml	false	TIMEOUT	990.732456497	933.1481818079992	3138.662400	cloud-23979	false(unreach-call)	631.456290124	572.0823650849998	3316.731904	cloud-24643
eca-rers2012/Problem03_label31.yml	false	TIMEOUT	990.640728678	942.1123329190004	2928.373760	cloud-24261	false(unreach-call)	532.693005808	481.2515389580003	3501.940736	cloud-24643
eca-rers2012/Problem03_label51.yml	true	TIMEOUT	991.318194484	921.3111204509987	3539.566592	cloud-23933	TIMEOUT (true)	984.086344296	927.7820766360019	3139.756032	cloud-24441
eca-rers2012/Problem03_label56.yml	true	TIMEOUT	991.060248589	941.8697372610004	2668.826624	cloud-23933	TIMEOUT (true)	934.108101899	897.406401247019	2788.728832	cloud-23943
eca-rers2012/Problem05_label20.yml	true	TIMEOUT	991.31508095	911.061170029001	14710.743040	cloud-23933	OUT OF MEMORY	269.255916263	225.44955972800017	15000.162304	cloud-23940
eca-rers2012/Problem06_label01.yml	false	TIMEOUT	991.424474007	916.8747764919972	14594.404352	cloud-24261	OUT OF MEMORY	377.29522531	324.1660513539973	15000.043520	cloud-24643
eca-rers2012/Problem06_label03.yml	true	OUT OF MEMORY	333.574475781	291.77618484299455	15000.166400	cloud-23942	TIMEOUT	991.677529097	892.9203434469964	14925.676544	cloud-24643
eca-rers2012/Problem06_label06.yml	true	TIMEOUT	991.428513387	923.1453214140056	14212.030464	cloud-24261	OUT OF MEMORY	428.098611874	380.39128264	15000.043520	cloud-24643
eca-rers2012/Problem06_label08.yml	true	TIMEOUT	991.421795585	918.2079345769998	14696.448000	cloud-23979	OUT OF MEMORY	386.991607758	338.5817802350066	15000.043520	cloud-24444
eca-rers2012/Problem06_label09.yml	false	TIMEOUT	991.474801772	912.4876422380003	14683.840512	cloud-23979	OUT OF MEMORY	289.697259392	251.2803123049962	15000.154112	cloud-23941
eca-rers2012/Problem06_label13.yml	true	TIMEOUT	991.347416692	911.2707568610003	14626.201600	cloud-24276	OUT OF MEMORY	366.125195619	306.04826877999585	15000.039424	cloud-24643
eca-rers2012/Problem06_label14.yml	true	TIMEOUT	991.345020593	920.2238341580087	14776.860672	cloud-24261	OUT OF MEMORY	466.586673715	399.61721288399985	15000.035328	cloud-24643
eca-rers2012/Problem06_label16.yml	true	TIMEOUT	991.800567614	910.433710585	14846.042112	cloud-24276	OUT OF MEMORY	526.116926836	445.0009694229957	15000.031232	cloud-24441
eca-rers2012/Problem06_label17.yml	true	TIMEOUT	991.483267059	908.1980072139995	14903.382016	cloud-24276	OUT OF MEMORY	365.960174734	313.46445237100124	15000.035328	cloud-24444
eca-rers2012/Problem06_label18.yml	true	OUT OF MEMORY	495.047287762	444.662968816001	15000.047616	cloud-23979	TIMEOUT	991.722953308	905.1273484240082	14193.225728	cloud-24444
eca-rers2012/Problem06_label19.yml	true	TIMEOUT	991.587770052	901.3037336279995	14888.435712	cloud-23979	OUT OF MEMORY	363.75843268	316.8451159749966	15000.043520	cloud-24441
eca-rers2012/Problem06_label20.yml	false	OUT OF MEMORY	303.005738228	261.3290848080069	15000.170496	cloud-23940	TIMEOUT	991.494518502	912.9296518449992	14820.007936	cloud-24444
eca-rers2012/Problem06_label21.yml	false	TIMEOUT	991.530145838	920.0461616709945	14775.476224	cloud-24261	OUT OF MEMORY	424.584375706	375.19275996199576	15000.043520	cloud-24444
eca-rers2012/Problem06_label27.yml	false	TIMEOUT	991.391660711	907.917388267002	14744.055808	cloud-23979	OUT OF MEMORY	316.552914039	267.4317228459986	15000.043520	cloud-24441
eca-rers2012/Problem06_label28.yml	true	TIMEOUT	991.72705025	908.6216078580001	14660.661248	cloud-24276	OUT OF MEMORY	552.496002926	477.0794085660018	15000.166400	cloud-23939
eca-rers2012/Problem06_label30.yml	true	OUT OF MEMORY	425.300969643	373.0675906460019	15000.039424	cloud-23979	TIMEOUT	991.624573154	900.8040937920005	14861.615104	cloud-24643
eca-rers2012/Problem06_label31.yml	true	OUT OF MEMORY	446.07494045	395.7996559229996	15000.043520	cloud-23979	TIMEOUT	991.741042323	899.4221876780066	14946.152448	cloud-24441
eca-rers2012/Problem06_label33.yml	false	TIMEOUT	991.457475856	914.715944702999	14737.637376	cloud-24261	OUT OF MEMORY	275.199350228	232.3187759129978	15000.162304	cloud-23939
eca-rers2012/Problem06_label39.yml	true	OUT OF MEMORY	263.662919843	227.4595385970024	15000.166400	cloud-23943	TIMEOUT	992.070944747	893.5915939890001	14988.836864	cloud-24444
eca-rers2012/Problem06_label42.yml	true	TIMEOUT	991.68482345	907.1776544399982	14970.736640	cloud-23933	OUT OF MEMORY	879.816451038	784.3106406760053	15000.039424	cloud-24643
eca-rers2012/Problem06_label45.yml	true	TIMEOUT	991.38052332	915.3981731539998	14675.628032	cloud-23933	OUT OF MEMORY	323.560785635	277.1022169370117	15000.035328	cloud-24441
eca-rers2012/Problem06_label47.yml	false	TIMEOUT	991.537074447	909.0852442830001	14668.750848	cloud-24276	OUT OF MEMORY	873.457087372	790.3293827419984	15000.039424	cloud-24643
eca-rers2012/Problem06_label48.yml	false	TIMEOUT	991.667714039	909.9762547459977	14674.452480	cloud-24261	OUT OF MEMORY	492.290704723	416.0288592959987	15000.035328	cloud-24444
eca-rers2012/Problem06_label49.yml	true	TIMEOUT	991.573648395	922.1191417079972	14843.699200	cloud-24261	OUT OF MEMORY	280.324846865	242.38568407200364	15000.162304	cloud-23942
eca-rers2012/Problem06_label50.yml	true	OUT OF MEMORY	387.401194826	339.76030992700544	15000.047616	cloud-24261	TIMEOUT	991.540258553	904.1382301819976	14729.314304	cloud-24643
eca-rers2012/Problem06_label51.yml	true	TIMEOUT	991.528671556	919.9334344060007	14978.056192	cloud-23979	OUT OF MEMORY	346.408137484	293.03663599299034	15000.043520	cloud-24643
eca-rers2012/Problem06_label52.yml	true	TIMEOUT	991.431383387	917.3071648059995	14704.799744	cloud-24261	OUT OF MEMORY	396.247938576	337.094507005997	15000.047616	cloud-24444
eca-rers2012/Problem06_label53.yml	true	OUT OF MEMORY	495.053818732	446.3441321530008	15000.047616	cloud-23979	TIMEOUT	991.446691767	911.0114852209954	13918.699520	cloud-24643
eca-rers2012/Problem06_label56.yml	false	OUT OF MEMORY	381.634566638	328.99927479799953	15000.039424	cloud-23933	TIMEOUT	992.583215424	889.101205842002	14759.755776	cloud-24441
eca-rers2012/Problem06_label59.yml	false	TIMEOUT	991.289332841	911.2652493540008	14975.217664	cloud-23979	OUT OF MEMORY	588.000257337	524.6421586969991	15000.043520	cloud-24441
eca-rers2012/Problem11_label12.yml	true	TIMEOUT	990.67161825	932.5804073130003	2483.757056	cloud-24261	true	210.318830081	171.7943168390002	2652.712960	cloud-24643
eca-rers2012/Problem11_label16.yml	true	TIMEOUT	990.66931075	929.1079713060026	2519.523328	cloud-23933	true	330.007641792	276.5339924510008	2713.579520	cloud-24441
eca-rers2012/Problem11_label27.yml	true	TIMEOUT	990.617466918	938.0663215889999	2518.892544	cloud-24261	true	189.419242618	151.8710166699966	2297.683968	cloud-24643
eca-rers2012/Problem11_label32.yml	true	TIMEOUT	990.62947659	934.5028015319986	2630.742016	cloud-23979	true	217.65164565	176.76309941899945	2277.261312	cloud-24643
eca-rers2012/Problem11_label55.yml	true	TIMEOUT	992.166508196	935.5707223110003	2596.286464	cloud-23979	true	742.971857624	692.9737403100007	2370.203648	cloud-24444
eca-rers2012/Problem12_label40.yml	false	TIMEOUT	991.273393924	893.5878617010021	7511.830528	cloud-24261	TIMEOUT (false(unreach-call))	985.449679087	917.6070314950193	6968.147968	cloud-23942
eca-rers2012/Problem14_label01.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	986.590378735	943.8920793090001	1776.386048	cloud-24261	true	230.034308443	195.04357334999804	1508.888576	cloud-24643
eca-rers2012/Problem14_label03.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	980.170072225	941.3479498580018	1931.411456	cloud-23979	true	233.019666835	199.75166361100128	1837.457408	cloud-24643
eca-rers2012/Problem14_label11.yml	false	TIMEOUT	991.136752259	944.3630744590009	1657.319424	cloud-23979	false(unreach-call)	262.799131236	221.3177287510007	1918.275584	cloud-24643
eca-rers2012/Problem14_label28.yml	false	TIMEOUT	991.176425512	946.7840019390005	1456.263168	cloud-23979	false(unreach-call)	424.541875905	379.20257414399384	2156.318720	cloud-24441
eca-rers2012/Problem14_label29.yml	false	TIMEOUT	991.237585418	945.7083700609983	1631.666176	cloud-23979	false(unreach-call)	302.653923501	253.845263745	1942.564864	cloud-24441
eca-rers2012/Problem14_label54.yml	false	false(unreach-call)	397.77558478	355.8239415629996	2338.234368	cloud-23979	TIMEOUT	991.138700199	939.3364807240005	1520.984064	cloud-24444
eca-rers2012/Problem14_label57.yml	false	TIMEOUT	990.611756971	942.933290979	1837.838336	cloud-24261	false(unreach-call)	252.863645505	207.07866462500533	2078.507008	cloud-24441
eca-rers2012/Problem15_label25.yml	false	TIMEOUT (false(unreach-call))	928.383009702	850.5480176439996	4571.287552	cloud-23933	false(unreach-call)	889.286760434	815.3436921420071	4495.347712	cloud-24444
eca-rers2012/Problem15_label28.yml	true	TIMEOUT	990.753489286	940.6940027279998	3944.767488	cloud-23979	true	884.94335625	819.2415819919988	4433.743872	cloud-24444
eca-rers2012/Problem15_label31.yml	true	TIMEOUT (true)	988.934895157	929.5028197610009	4311.863296	cloud-23979	TIMEOUT	990.941614135	921.5449840559959	3844.026368	cloud-24444
eca-rers2012/Problem16_label09.yml	true	TIMEOUT	990.87261952	922.6790712410002	3084.005376	cloud-23933	true	465.177155254	408.38340393199906	3410.345984	cloud-24441
eca-rers2012/Problem16_label10.yml	true	TIMEOUT	990.795620735	928.5107199969989	3682.369536	cloud-23979	true	413.496794484	363.91032475899556	3132.350464	cloud-24441
eca-rers2012/Problem16_label35.yml	true	TIMEOUT	991.567552418	935.6512051509981	3349.397504	cloud-23979	true	883.285629171	826.2878132000042	3128.680448	cloud-24643
eca-rers2012/Problem16_label36.yml	true	TIMEOUT	992.296097675	930.8325549670003	2826.522624	cloud-24261	true	788.765811621	737.905011262	2945.961984	cloud-24643
eca-rers2012/Problem19_label00.yml	true	OUT OF MEMORY	452.37230338	328.4577270150003	15000.035328	cloud-24276	TIMEOUT	991.638280021	619.087302208005	13697.044480	cloud-24441
eca-rers2012/Problem19_label05.yml	true	TIMEOUT	973.009611429	757.0292580750001	15000.043520	cloud-24276	OUT OF MEMORY	616.090437457	403.1240116919944	15000.039424	cloud-24441
eca-rers2012/Problem19_label11.yml	false	TIMEOUT	992.862976848	616.3723576659995	13688.029184	cloud-23979	OUT OF MEMORY	646.61056309	438.6955037509979	15000.039424	cloud-24441
eca-rers2012/Problem19_label21.yml	false	TIMEOUT	991.699852837	699.7069114519982	14865.842176	cloud-24261	OUT OF MEMORY	636.115004734	416.72146554099163	15000.170496	cloud-23943
eca-rers2012/Problem19_label30.yml	true	OUT OF MEMORY	342.71267152	238.51586600100563	15000.043520	cloud-24261	TIMEOUT	991.988111564	616.1437589050038	13720.166400	cloud-23941
eca-rers2012/Problem19_label31.yml	false	OUT OF MEMORY	580.136811046	382.945667011998	15000.166400	cloud-23942	TIMEOUT	993.210849208	620.6792382400017	13707.108352	cloud-24444
eca-rers2012/Problem19_label32.yml	false	TIMEOUT	992.812903322	640.1860404350009	13765.029888	cloud-23979	OUT OF MEMORY	633.733534209	413.15224046999356	15000.039424	cloud-24444
eca-rers2012/Problem19_label37.yml	true	TIMEOUT	992.008968552	625.2568702350109	13724.520448	cloud-23942	OUT OF MEMORY	369.078313215	254.43342253100127	15000.162304	cloud-23941
